ENSG	CDS	5utr	3utr	5utr|3utr	intron	intergenic	noncoding_exon	noncoding_intron
ENSG00000258449.1	0	0	0	0	0	0	0	1
ENSG00000212747.3	2	0	8	0	0	0	0	0
ENSG00000199566.1	0	0	0	0	0	0	1	0
ENSG00000105135.11	19	1	1	0	9	0	0	0
ENSG00000248118.1	0	0	0	0	0	0	0	13
ENSG00000251216.1	0	0	0	0	0	0	1	5
ENSG00000037637.6	12	2	3	0	131	0	0	0
ENSG00000228604.3	0	0	0	0	0	0	2	0
ENSG00000255019.1	0	0	0	0	0	0	1	0
ENSG00000130684.9	28	1	10	0	64	0	0	0
ENSG00000088832.10	4	1	9	0	29	0	0	0
ENSG00000259470.2	0	0	0	0	0	0	1	0
ENSG00000213928.4	16	2	4	0	16	0	0	0
ENSG00000198142.3	3	1	0	0	0	0	0	0
ENSG00000187244.6	18	0	8	0	13	0	0	0
ENSG00000134569.5	32	1	4	0	30	0	0	0
ENSG00000099139.9	22	5	5	0	245	0	0	0
ENSG00000228569.1	0	0	0	0	0	0	0	2
ENSG00000235205.1	0	0	0	0	0	0	1	0
ENSG00000254518.1	0	0	0	0	0	0	1	1
ENSG00000184811.3	0	0	1	0	6	0	0	0
ENSG00000245008.3	0	0	0	0	0	0	1	17
ENSG00000188647.8	40	0	59	0	90	0	0	0
ENSG00000250969.1	0	0	0	0	0	0	0	5
ENSG00000259288.1	0	0	0	0	0	0	5	19
ENSG00000265799.1	0	0	0	0	0	0	0	1
ENSG00000203496.4	0	0	0	0	0	0	0	2
ENSG00000144560.9	13	2	7	0	244	0	0	0
ENSG00000248698.1	0	0	0	0	0	0	2	7
ENSG00000100319.11	3	2	3	0	24	0	0	0
ENSG00000130054.4	3	0	1	0	8	0	0	0
ENSG00000198898.8	11	0	6	0	66	0	0	0
ENSG00000176354.2	0	0	0	0	0	0	1	0
ENSG00000235568.2	0	0	2	0	32	0	0	0
ENSG00000263812.1	0	0	0	0	20	0	0	0
ENSG00000233483.2	0	0	0	0	0	0	0	5
ENSG00000049167.9	4	1	3	0	157	0	0	0
ENSG00000230572.1	0	0	0	0	0	0	0	1
ENSG00000095464.9	1	0	0	0	7	0	0	0
ENSG00000114019.10	7	1	1	0	15	0	0	0
ENSG00000273365.1	0	0	0	0	0	0	1	0
ENSG00000135047.10	12	3	0	0	7	0	0	0
ENSG00000273299.1	0	0	0	0	0	0	0	43
ENSG00000234336.2	0	0	0	0	0	0	1	11
ENSG00000232353.1	0	0	0	0	0	0	1	1
ENSG00000242861.1	0	0	0	0	0	0	1	27
ENSG00000188176.7	1	0	0	0	3	0	0	0
ENSG00000259805.1	0	0	0	0	0	0	0	63
ENSG00000171243.7	0	1	0	0	7	0	0	0
ENSG00000261025.1	0	0	0	0	0	0	2	0
ENSG00000111605.12	117	3	41	0	147	0	0	0
ENSG00000261568.1	0	0	0	0	0	0	1	0
ENSG00000236013.1	0	0	0	0	0	0	0	3
ENSG00000116560.6	466	9	29	0	114	0	71	39
ENSG00000214765.4	0	0	0	0	0	0	50	62
ENSG00000151651.11	8	0	1	0	11	0	0	0
ENSG00000162923.10	110	5	46	0	189	0	0	0
ENSG00000129007.10	14	5	7	0	32	0	0	0
ENSG00000102362.11	9	0	2	0	38	0	0	0
ENSG00000166164.11	45	0	10	0	47	0	0	0
ENSG00000271725.1	0	0	0	0	0	0	0	3
ENSG00000213442.4	0	0	0	0	0	0	4	0
ENSG00000241352.2	0	0	0	0	0	0	4	0
ENSG00000118946.7	7	0	1	0	34	0	2	0
ENSG00000174083.13	0	0	0	0	14	0	0	0
ENSG00000146067.11	67	21	1	0	97	0	0	0
ENSG00000123992.14	7	2	2	0	9	0	0	0
ENSG00000269963.1	0	0	0	0	0	0	1	0
ENSG00000226318.1	0	0	0	0	0	0	1	0
ENSG00000250669.1	0	0	0	0	0	0	1	0
ENSG00000243296.1	0	0	0	0	0	0	0	1
ENSG00000250412.1	0	0	0	0	0	0	1	9
ENSG00000118094.7	1	0	0	0	3	0	0	0
ENSG00000255735.1	0	0	0	0	0	0	1	0
ENSG00000259617.1	0	0	0	0	0	0	0	1
ENSG00000163377.10	0	0	0	0	37	0	0	0
ENSG00000145685.9	1	1	7	0	71	0	0	16
ENSG00000233819.1	0	0	0	0	0	0	1	0
ENSG00000158874.7	0	0	0	0	1	0	0	0
ENSG00000115665.4	1	0	1	0	1	0	0	0
ENSG00000130224.10	63	1	20	0	278	0	0	0
ENSG00000254671.1	0	0	0	0	0	0	1	7
ENSG00000116251.5	9	0	5	0	24	0	0	0
ENSG00000271749.1	0	0	0	0	0	0	1	0
ENSG00000131876.12	12	1	0	0	29	0	0	0
ENSG00000263586.1	0	0	0	0	0	0	1	0
ENSG00000187990.4	1	0	0	0	0	0	0	0
ENSG00000179943.6	3	2	3	0	1	0	0	0
ENSG00000175920.11	0	0	1	0	13	0	1	0
ENSG00000223935.1	0	0	0	0	0	0	0	9
ENSG00000239474.2	3	0	0	0	2	0	0	0
ENSG00000177112.3	0	0	0	0	0	0	0	25
ENSG00000238069.1	0	0	0	0	0	0	1	0
ENSG00000100749.3	39	3	2	0	216	0	0	0
ENSG00000225752.1	0	0	0	0	0	0	0	1
ENSG00000068120.10	11	7	0	0	7	0	1	0
ENSG00000236287.3	55	14	0	0	20	0	3	22
ENSG00000235037.1	0	0	0	0	0	0	0	1
ENSG00000118495.14	13	16	3	0	165	0	0	0
ENSG00000152291.9	31	1	21	0	8	0	0	0
ENSG00000146352.8	0	1	3	0	18	0	0	0
ENSG00000163814.3	0	0	0	0	12	0	0	0
ENSG00000080854.10	29	2	2	0	49	0	0	0
ENSG00000135549.10	0	1	1	0	127	0	0	0
ENSG00000201643.1	0	0	0	0	0	0	62	0
ENSG00000183638.5	1	0	0	0	7	0	0	16
ENSG00000262652.1	0	0	0	0	0	0	2	0
ENSG00000254612.2	0	0	0	0	0	0	1	0
ENSG00000080845.13	13	3	2	0	129	0	0	0
ENSG00000148965.4	0	3	0	0	2	0	0	0
ENSG00000182372.6	3	0	4	0	8	0	0	0
ENSG00000006634.3	23	0	1	0	48	0	0	0
ENSG00000224080.1	0	0	0	0	0	0	7	0
ENSG00000103023.7	0	0	0	0	1	0	0	0
ENSG00000229828.1	0	0	0	0	0	0	0	1
ENSG00000197124.7	19	2	9	0	34	0	0	0
ENSG00000260416.1	0	0	0	0	0	0	3	0
ENSG00000198393.3	30	6	5	0	31	0	0	0
ENSG00000235618.3	0	0	0	0	0	0	2	9
ENSG00000250919.1	0	0	0	0	0	0	1	0
ENSG00000139304.8	0	0	0	0	41	0	0	0
ENSG00000253755.1	0	0	0	0	0	0	0	5
ENSG00000261839.1	0	0	0	0	0	0	1	0
ENSG00000198001.9	1	0	1	0	14	0	0	0
ENSG00000185668.5	1	0	1	0	0	0	0	0
ENSG00000124214.15	27	8	9	0	107	0	0	0
ENSG00000273008.1	0	0	0	0	0	0	2	0
ENSG00000170852.6	15	1	4	0	37	0	0	0
ENSG00000264587.1	0	0	0	0	0	0	0	2
ENSG00000006459.6	40	0	24	0	85	0	0	0
ENSG00000104998.2	2	0	1	0	6	0	0	0
ENSG00000235376.5	2	0	0	0	0	0	0	0
ENSG00000166450.8	8	0	6	0	51	0	0	0
ENSG00000259899.1	0	0	0	0	0	0	0	14
ENSG00000198242.9	49	19	9	0	61	0	0	0
ENSG00000254123.1	0	0	0	0	0	0	1	7
ENSG00000125354.18	45	1	27	0	76	0	0	0
ENSG00000125968.7	6	1	0	0	0	0	0	0
ENSG00000249725.1	0	0	0	0	0	0	0	2
ENSG00000263982.1	0	0	0	0	0	0	0	1
ENSG00000253334.1	0	0	0	0	0	0	0	1
ENSG00000154736.5	1	1	3	0	21	0	0	0
ENSG00000202347.1	0	0	0	0	0	0	1	0
ENSG00000237004.3	0	0	0	0	0	0	3	0
ENSG00000173769.4	0	0	0	0	6	0	0	0
ENSG00000178425.9	6	1	3	0	174	0	0	0
ENSG00000173421.12	0	0	1	0	5	0	0	0
ENSG00000234473.1	0	0	0	0	0	0	8	0
ENSG00000259582.2	0	0	0	0	0	0	0	1
ENSG00000131844.11	5	1	3	0	45	0	0	0
ENSG00000229820.2	0	0	0	0	0	0	6	0
ENSG00000171861.6	12	0	1	0	8	0	0	0
ENSG00000154227.9	1	0	1	0	24	0	0	0
ENSG00000271643.1	0	0	0	0	0	0	2	0
ENSG00000212418.1	0	0	0	0	0	0	2	0
ENSG00000246820.2	0	0	0	0	0	0	1	2
ENSG00000173976.11	0	1	0	0	0	0	0	0
ENSG00000099377.9	2	0	0	0	2	0	0	0
ENSG00000232400.1	0	0	0	0	0	0	1	0
ENSG00000214903.4	0	0	0	0	0	0	1	0
ENSG00000205022.5	1	0	0	0	0	0	0	0
ENSG00000254011.1	0	0	0	0	0	0	0	3
ENSG00000158859.9	1	0	2	0	2	0	0	0
ENSG00000243232.3	5	0	2	0	10	0	0	0
ENSG00000116679.11	19	16	5	0	51	0	0	0
ENSG00000173917.9	2	1	1	0	2	0	0	1
ENSG00000115648.9	0	0	0	0	11	0	0	0
ENSG00000141384.7	40	2	6	0	307	0	0	0
ENSG00000261915.2	0	0	0	0	0	0	28	13
ENSG00000129055.8	4	3	2	0	6	0	0	0
ENSG00000242588.2	0	0	0	0	0	0	70	123
ENSG00000267048.1	0	0	0	0	0	0	8	51
ENSG00000259458.1	0	1	0	0	0	0	0	0
ENSG00000091664.7	0	0	0	0	9	0	0	0
ENSG00000145014.13	7	2	6	0	41	0	0	0
ENSG00000068366.15	13	0	12	0	117	0	0	8
ENSG00000147485.8	1	0	0	0	96	0	0	0
ENSG00000230610.1	0	0	0	0	2	0	0	0
ENSG00000105793.11	14	0	25	0	106	0	0	0
ENSG00000272033.1	0	0	0	0	0	0	2	0
ENSG00000122882.6	27	4	1	0	33	0	0	0
ENSG00000186575.13	44	0	10	0	117	0	0	0
ENSG00000258590.1	0	0	0	0	0	0	1	0
ENSG00000168672.3	2	4	7	0	0	0	0	0
ENSG00000272457.1	0	0	0	0	0	0	2	0
ENSG00000259407.1	0	0	0	0	0	0	0	6
ENSG00000255139.1	0	0	0	0	0	0	1	10
ENSG00000178307.5	3	0	1	0	13	0	0	0
ENSG00000043591.4	0	0	1	0	0	0	0	0
ENSG00000126259.15	1	1	0	0	6	0	0	0
ENSG00000198366.5	7	0	0	0	0	0	0	0
ENSG00000248307.1	0	0	0	0	0	0	0	6
ENSG00000235139.2	0	0	0	0	0	0	0	6
ENSG00000263235.1	0	0	0	0	0	0	4	0
ENSG00000259974.2	0	0	0	0	0	0	0	4
ENSG00000103496.10	38	4	1	0	12	0	3	8
ENSG00000152527.9	38	0	9	0	58	0	0	0
ENSG00000178863.6	0	0	0	0	0	0	4	0
ENSG00000041357.11	9	1	2	0	9	0	0	0
ENSG00000137266.10	8	0	12	0	207	0	0	0
ENSG00000181104.6	2	1	3	0	3	0	0	0
ENSG00000072694.14	0	0	1	0	12	0	0	0
ENSG00000183439.5	0	0	0	0	3	0	0	0
ENSG00000250546.1	0	0	0	0	0	0	16	598
ENSG00000214491.4	0	0	1	0	4	0	0	0
ENSG00000129749.3	1	0	1	0	5	0	0	0
ENSG00000227360.1	0	0	0	0	0	0	0	1
ENSG00000223358.1	0	0	0	0	0	0	0	1
ENSG00000226194.1	0	0	0	0	0	0	1	4
ENSG00000250651.1	0	0	0	0	0	0	2	0
ENSG00000105700.6	18	8	4	0	8	0	0	0
ENSG00000197405.3	1	0	1	0	8	0	0	3
ENSG00000226979.4	0	0	0	0	1	0	0	0
ENSG00000158901.7	1	0	0	0	10	0	0	0
ENSG00000163630.6	0	1	0	0	54	0	0	11
ENSG00000204866.4	0	0	0	0	3	0	0	1
ENSG00000198805.7	10	0	1	0	5	0	0	0
ENSG00000153786.8	8	4	7	0	19	0	0	0
ENSG00000231364.1	0	0	0	0	0	0	0	2
ENSG00000174586.6	2	2	1	0	8	0	0	0
ENSG00000148655.10	2	0	0	0	248	0	0	158
ENSG00000137171.10	16	6	1	0	21	0	1	12
ENSG00000199363.1	0	0	0	0	0	0	56	0
ENSG00000171241.4	12	0	5	0	40	0	0	0
ENSG00000230174.1	0	0	0	0	0	0	2	1
ENSG00000175707.7	0	0	0	0	2	0	0	0
ENSG00000152580.8	7	0	0	0	2	0	0	0
ENSG00000145247.7	0	0	0	0	1	0	0	0
ENSG00000223820.5	0	0	0	0	0	0	4	17
ENSG00000155016.13	1	0	2	0	10	0	0	0
ENSG00000236922.5	0	0	0	0	0	0	0	21
ENSG00000157483.4	11	1	3	0	104	0	0	0
ENSG00000161980.5	12	0	2	0	10	0	0	0
ENSG00000167588.8	0	1	3	0	0	0	0	0
ENSG00000240960.1	0	0	0	0	0	0	2	0
ENSG00000004846.12	0	0	1	0	14	0	0	1
ENSG00000271850.1	0	0	0	0	0	0	0	47
ENSG00000142273.6	0	0	0	0	6	0	0	0
ENSG00000005448.12	2	0	0	0	6	0	0	0
ENSG00000149260.10	6	0	6	0	16	0	0	0
ENSG00000172543.3	0	0	0	0	1	0	0	0
ENSG00000258225.1	0	0	0	0	0	0	0	10
ENSG00000165695.5	3	0	0	0	66	0	0	0
ENSG00000172062.12	0	0	0	0	4	0	0	0
ENSG00000140391.10	12	5	28	0	92	0	0	0
ENSG00000175198.10	11	0	1	0	426	0	0	0
ENSG00000139675.10	7	13	0	0	32	0	0	0
ENSG00000270846.1	0	0	0	0	0	0	1	0
ENSG00000100372.10	6	1	4	0	96	0	0	0
ENSG00000267147.1	0	0	0	0	0	0	0	3
ENSG00000178789.4	0	0	3	0	0	0	0	0
ENSG00000226807.2	0	0	0	0	0	0	1	14
ENSG00000229693.2	0	0	0	0	0	0	1	0
ENSG00000225561.1	0	0	0	0	0	0	0	1
ENSG00000125851.5	1	1	0	0	54	0	0	0
ENSG00000058335.11	3	0	0	0	44	0	0	0
ENSG00000172915.14	62	1	2	0	599	0	0	0
ENSG00000149443.4	0	0	0	0	8	0	0	0
ENSG00000133111.3	22	0	1	0	66	0	0	0
ENSG00000187713.5	1	0	3	0	0	0	0	0
ENSG00000205622.5	0	0	0	0	0	0	1	26
ENSG00000234435.1	0	0	0	0	0	0	0	3
ENSG00000262049.1	0	0	0	0	0	0	13	0
ENSG00000150764.9	1	0	4	0	49	0	0	0
ENSG00000268101.2	0	0	0	0	0	0	0	2
ENSG00000264187.1	0	0	0	0	0	0	5	60
ENSG00000227598.1	0	0	0	0	0	0	4	351
ENSG00000255182.1	0	0	0	0	0	0	15	26
ENSG00000226004.1	0	0	0	0	0	0	0	2
ENSG00000178568.9	6	3	6	0	641	0	0	0
ENSG00000229896.2	0	0	0	0	0	0	2	1
ENSG00000267284.1	0	0	0	0	0	0	9	103
ENSG00000237410.1	0	0	0	0	0	0	0	3
ENSG00000156510.11	1	0	1	0	4	0	0	0
ENSG00000119899.11	1	1	1	0	26	0	0	0
ENSG00000272735.1	0	0	0	0	0	0	2	0
ENSG00000129757.8	2	0	1	0	0	0	0	0
ENSG00000082996.15	11	0	5	0	189	0	0	0
ENSG00000111203.7	18	0	4	0	31	0	10	42
ENSG00000232688.1	0	0	0	0	0	0	0	1
ENSG00000225539.1	0	0	0	0	0	0	0	7
ENSG00000187866.6	9	1	8	0	0	0	0	0
ENSG00000129295.4	1	0	0	0	25	0	0	0
ENSG00000265052.1	0	0	0	0	0	0	1	0
ENSG00000253117.4	0	0	0	0	2	0	0	0
ENSG00000227145.1	0	0	0	0	0	0	1	11
ENSG00000229807.5	0	0	0	0	0	0	18506	839
ENSG00000104983.4	15	0	0	0	17	0	1	6
ENSG00000177042.10	6	0	3	0	8	0	0	0
ENSG00000267317.1	0	0	0	0	0	0	6	19
ENSG00000253974.1	0	0	0	0	0	0	0	12
ENSG00000127445.9	4	0	1	0	15	0	0	0
ENSG00000227184.3	22	0	1	0	3	0	0	0
ENSG00000226398.1	0	0	0	0	0	0	0	1
ENSG00000270750.1	0	0	0	0	0	0	2	0
ENSG00000213630.3	0	0	0	0	0	0	1	0
ENSG00000113356.6	10	1	3	0	22	0	0	0
ENSG00000225811.1	0	0	0	0	0	0	0	4
ENSG00000235750.5	1	1	3	0	18	0	0	0
ENSG00000213846.3	0	0	0	0	0	0	4	0
ENSG00000176723.5	1	0	0	0	1	0	0	0
ENSG00000101457.8	10	0	0	0	25	0	0	0
ENSG00000236349.1	0	0	0	0	0	0	1	0
ENSG00000146950.8	7	0	1	0	26	0	0	0
ENSG00000116833.9	3	0	1	0	41	0	0	0
ENSG00000259381.2	0	0	0	0	0	0	2	0
ENSG00000124422.7	76	9	26	0	93	0	0	0
ENSG00000256686.1	0	0	0	0	0	0	0	5
ENSG00000254648.1	0	0	0	0	0	0	0	1
ENSG00000183666.12	0	0	0	0	0	0	19	142
ENSG00000253537.1	3	0	2	0	96	0	0	0
ENSG00000167378.4	9	0	12	0	2	0	0	0
ENSG00000266728.1	0	0	0	0	0	0	1	5
ENSG00000258559.2	0	0	0	0	0	0	6	38
ENSG00000232638.1	0	0	0	0	0	0	1	0
ENSG00000164309.10	3	0	0	0	15	0	0	0
ENSG00000102048.11	0	0	0	0	5	0	0	0
ENSG00000065361.10	3	0	2	0	10	0	0	0
ENSG00000230092.3	0	0	0	0	0	0	0	2
ENSG00000132275.6	16	0	18	0	5	0	0	0
ENSG00000113712.12	63	12	41	0	265	0	0	0
ENSG00000160972.5	17	3	2	0	16	0	4	7
ENSG00000172460.10	0	0	0	0	0	0	3	0
ENSG00000224888.3	0	0	0	0	0	0	4	3
ENSG00000163249.5	2	0	5	0	24	0	0	0
ENSG00000155749.8	3	2	0	0	14	0	0	0
ENSG00000232825.1	0	0	0	0	0	0	0	16
ENSG00000101384.7	3	0	1	0	6	0	0	0
ENSG00000125691.8	94	0	7	0	741	0	0	0
ENSG00000254249.1	0	0	0	0	0	0	0	1
ENSG00000251336.1	0	0	0	0	0	0	0	1
ENSG00000188095.3	0	0	0	0	4	0	0	0
ENSG00000118520.9	0	0	0	0	4	0	0	0
ENSG00000224032.2	0	0	0	0	0	0	22	179
ENSG00000244731.3	1	0	0	0	0	0	0	0
ENSG00000264278.1	0	0	1	0	18	0	0	0
ENSG00000262097.1	0	0	0	0	0	0	0	2
ENSG00000236438.2	0	0	0	0	0	0	2	6
ENSG00000145692.10	0	0	0	0	2	0	0	0
ENSG00000269982.1	0	0	0	0	0	0	4	0
ENSG00000258752.1	0	0	0	0	0	0	0	2
ENSG00000257125.1	0	0	0	0	0	0	0	1
ENSG00000135378.3	2	1	3	0	9	0	0	0
ENSG00000155093.13	2	0	0	0	325	0	0	0
ENSG00000167065.9	1	0	3	0	8	0	0	0
ENSG00000196860.3	1	0	0	0	1	0	0	0
ENSG00000197728.5	6	0	0	0	2	0	0	0
ENSG00000163435.11	0	1	1	0	1	0	0	0
ENSG00000237026.1	0	0	0	0	0	0	0	1
ENSG00000249604.1	0	0	0	0	0	0	4	2
ENSG00000184076.10	8	0	5	0	3	0	0	0
ENSG00000265788.1	0	0	0	0	0	0	2	0
ENSG00000262874.1	1	0	0	0	0	0	0	0
ENSG00000122034.8	25	0	1	0	11	0	0	0
ENSG00000162746.10	0	0	1	0	2	0	0	0
ENSG00000092853.9	149	0	0	0	69	0	0	0
ENSG00000232486.1	0	0	0	0	0	0	31	5
ENSG00000162694.9	2	3	3	0	53	0	0	0
ENSG00000225873.1	0	0	0	0	0	0	1	2
ENSG00000243759.1	0	0	0	0	0	0	5	0
ENSG00000036473.6	0	0	0	0	4	0	0	0
ENSG00000171860.4	1	0	1	0	1	0	0	0
ENSG00000139343.6	5	0	0	0	31	0	0	0
ENSG00000237626.1	0	0	0	0	0	0	1	5
ENSG00000237548.1	0	0	0	0	0	0	0	58
ENSG00000254119.1	0	0	0	0	0	0	0	17
ENSG00000138795.5	7	3	3	0	73	0	0	0
ENSG00000196503.2	0	0	0	0	4	0	0	0
ENSG00000256481.1	0	0	0	0	0	0	0	4
ENSG00000106628.6	26	4	0	0	17	0	0	0
ENSG00000271894.1	0	0	0	0	0	0	0	46
ENSG00000223850.1	0	0	0	0	0	0	0	2
ENSG00000173894.6	29	0	11	0	9	0	0	0
ENSG00000250423.2	1	0	2	0	19	0	0	0
ENSG00000251687.1	0	0	0	0	0	0	0	1
ENSG00000234263.1	0	0	0	0	0	0	0	3
ENSG00000103064.9	16	0	24	0	47	0	0	0
ENSG00000214553.5	0	0	0	0	0	0	1	3
ENSG00000205549.4	0	0	0	0	3	0	0	0
ENSG00000226754.1	0	0	0	0	0	0	2	0
ENSG00000137338.4	18	2	0	0	58	0	0	0
ENSG00000124839.8	0	0	0	0	5	0	0	3
ENSG00000241168.1	0	0	0	0	0	0	0	26
ENSG00000224351.2	0	0	0	0	0	0	1	0
ENSG00000089248.6	26	4	2	0	15	0	0	0
ENSG00000185085.2	12	0	1	0	1	0	0	0
ENSG00000107566.9	9	4	6	0	39	0	0	0
ENSG00000196954.8	0	0	0	0	6	0	0	0
ENSG00000240038.2	0	9	0	0	25	0	7	0
ENSG00000248027.1	0	0	0	0	0	0	1	0
ENSG00000169857.3	13	0	0	0	74	0	0	0
ENSG00000178403.3	0	0	0	0	1	0	0	0
ENSG00000258830.1	0	0	0	0	0	0	42	56
ENSG00000168000.10	14	3	0	0	29	0	0	0
ENSG00000142507.5	3	0	0	0	2	0	0	0
ENSG00000178860.8	0	0	1	0	0	0	0	0
ENSG00000003147.13	9	0	1	0	95	0	0	0
ENSG00000179796.7	0	0	0	0	26	0	0	0
ENSG00000251081.1	0	0	0	0	0	0	0	5
ENSG00000198857.3	0	0	0	0	0	0	0	2
ENSG00000268927.1	0	1	0	0	0	0	0	0
ENSG00000178217.9	0	2	1	0	16	0	0	0
ENSG00000121764.7	1	0	0	0	2	0	0	0
ENSG00000197584.7	0	0	0	0	79	0	0	0
ENSG00000230164.1	0	0	0	0	0	0	2	0
ENSG00000250982.2	0	0	0	0	0	0	2	0
ENSG00000231133.2	0	0	0	0	0	0	0	1
ENSG00000266969.1	0	0	0	0	0	0	0	4
ENSG00000113805.8	1	0	1	0	38	0	0	0
ENSG00000241527.1	0	0	0	0	0	0	2	1
ENSG00000270838.1	0	0	0	0	0	0	1	0
ENSG00000236269.1	0	0	0	0	0	0	5	7
ENSG00000197415.7	0	0	0	0	37	0	0	0
ENSG00000102021.6	0	0	0	0	5	0	0	0
ENSG00000143466.9	4	0	0	0	8	0	0	0
ENSG00000230926.1	0	0	0	0	0	0	0	2
ENSG00000153002.7	0	0	0	0	7	0	0	0
ENSG00000240476.1	0	0	0	0	0	0	1	0
ENSG00000251446.1	0	0	0	0	0	0	0	4
ENSG00000271786.1	6	1	0	0	27	0	0	0
ENSG00000189252.4	0	0	0	0	1	0	0	0
ENSG00000225413.2	0	0	0	0	0	0	0	1
ENSG00000263264.1	0	0	0	0	7	0	0	0
ENSG00000142186.12	11	3	0	0	7	0	0	0
ENSG00000164106.3	0	0	0	0	2	0	0	1
ENSG00000269928.1	0	0	0	0	0	0	2	0
ENSG00000261696.1	0	0	0	0	0	0	1	0
ENSG00000225045.1	0	0	0	0	0	0	1	0
ENSG00000128309.12	15	1	2	0	12	0	0	0
ENSG00000168061.9	4	0	0	0	2	0	0	0
ENSG00000249839.1	0	0	0	0	0	0	2	1
ENSG00000143952.15	30	0	2	0	255	0	0	0
ENSG00000211445.7	0	0	0	0	7	0	0	0
ENSG00000228174.3	0	0	0	0	0	0	2	5
ENSG00000221914.4	43	5	8	0	247	0	0	0
ENSG00000180210.10	0	0	0	0	3	0	0	0
ENSG00000160695.10	5	0	2	0	10	0	0	0
ENSG00000259163.1	0	0	0	0	0	0	0	2
ENSG00000271583.1	0	0	0	0	0	0	1	0
ENSG00000263535.1	0	0	0	0	0	0	1	0
ENSG00000207595.1	0	0	0	0	0	0	1	0
ENSG00000104368.13	12	2	7	0	38	0	0	0
ENSG00000213608.5	0	0	0	0	0	0	1	0
ENSG00000234449.2	0	0	0	0	0	0	1	1
ENSG00000259844.2	0	0	0	0	0	0	1	0
ENSG00000259324.1	0	0	0	0	0	0	1	0
ENSG00000267042.1	0	0	0	0	0	0	2	7
ENSG00000170748.5	2	0	0	0	0	0	0	0
ENSG00000271151.1	0	0	0	0	0	0	8	0
ENSG00000213578.4	0	0	2	0	0	0	0	0
ENSG00000258988.1	0	0	0	0	0	0	2	0
ENSG00000198189.6	8	1	2	0	29	0	0	0
ENSG00000250280.2	0	0	0	0	0	0	7	0
ENSG00000116039.7	4	0	0	0	22	0	0	0
ENSG00000198938.2	1489	0	0	0	0	0	0	0
ENSG00000259256.1	0	0	0	0	0	0	0	1
ENSG00000268193.1	0	0	0	0	0	0	8	39
ENSG00000204965.4	6	0	2	0	99	0	0	0
ENSG00000173262.7	2	0	0	0	9	0	0	0
ENSG00000135541.16	52	7	13	0	185	0	0	0
ENSG00000248774.1	0	0	0	0	0	0	2	9
ENSG00000166477.8	42	0	0	0	26	0	0	0
ENSG00000233016.2	0	0	0	0	0	0	544	7
ENSG00000187688.10	1	0	0	0	10	0	0	0
ENSG00000256590.2	0	0	0	0	0	0	1	1
ENSG00000224361.1	0	0	0	0	3	0	0	0
ENSG00000232545.1	0	0	0	0	0	0	2	3
ENSG00000074356.12	78	0	8	0	35	0	0	0
ENSG00000198848.8	0	0	0	0	4	0	0	0
ENSG00000100934.10	19	4	11	0	71	0	0	0
ENSG00000221062.1	0	0	0	0	0	0	2	0
ENSG00000264413.1	0	0	0	0	0	0	1	0
ENSG00000268278.1	0	0	0	0	0	0	0	2
ENSG00000225329.1	0	0	0	0	0	0	0	1
ENSG00000254154.4	0	0	0	0	0	0	2	29
ENSG00000268955.1	1	0	0	0	0	0	0	0
ENSG00000101464.6	6	0	0	0	104	0	0	0
ENSG00000166199.8	10	3	0	0	59	0	0	0
ENSG00000245937.3	0	0	0	0	0	0	23	210
ENSG00000106080.6	4	0	8	0	10	0	0	0
ENSG00000102962.4	0	0	3	0	2	0	0	0
ENSG00000254872.2	0	0	0	0	0	0	0	1
ENSG00000233593.2	0	0	0	0	0	0	6	66
ENSG00000164893.4	0	0	0	0	0	0	0	10
ENSG00000250802.2	0	0	0	0	0	0	25	170
ENSG00000188101.5	0	0	0	0	0	0	2	1
ENSG00000166363.4	1	0	0	0	0	0	0	0
ENSG00000144026.7	27	3	8	0	20	0	1	0
ENSG00000167720.8	3	7	1	0	43	0	0	0
ENSG00000175482.4	1	0	0	0	0	0	0	0
ENSG00000160963.9	1	0	1	0	47	0	0	0
ENSG00000237906.1	0	0	0	0	0	0	0	1
ENSG00000136717.10	9	1	1	0	39	0	0	0
ENSG00000157399.10	0	0	0	0	2	0	0	0
ENSG00000253658.1	0	0	0	0	0	0	1	22
ENSG00000250334.1	0	0	0	0	0	0	0	8
ENSG00000261083.1	0	0	0	0	0	0	0	9
ENSG00000229132.2	0	0	0	0	0	0	1	0
ENSG00000136271.6	54	1	3	0	17	0	36	0
ENSG00000204655.7	0	0	1	0	2	0	0	0
ENSG00000229589.1	0	0	0	0	0	0	3	0
ENSG00000234690.2	0	0	0	0	0	0	1	60
ENSG00000272316.1	0	0	0	0	0	0	5	0
ENSG00000257519.1	0	0	0	0	0	0	0	1
ENSG00000095585.12	0	0	0	0	24	0	0	0
ENSG00000181903.3	1	0	0	0	0	0	0	0
ENSG00000111786.4	28	4	1	0	13	0	0	0
ENSG00000224417.2	0	0	0	0	0	0	1	1
ENSG00000186951.12	7	0	8	0	70	0	0	0
ENSG00000130038.5	10	0	1	0	64	0	1	13
ENSG00000089693.6	13	2	5	0	13	0	0	0
ENSG00000189167.7	0	0	0	0	6	0	0	0
ENSG00000135837.11	300	1	14	0	204	0	0	0
ENSG00000250930.1	0	0	0	0	0	0	2	7
ENSG00000258301.2	0	0	0	0	0	0	4	5
ENSG00000124787.9	2	1	0	0	4	0	0	0
